"Ano","Mes","Solicitante","Beneficiario","Tipo_Solicitante","Sub_Tipo_Dispensa","Resolucion","Moneda","Valor_CIF_Suma"
"2019","2","ARRENDADORA DE VEHICULOS S. A. (AVESA)","AVIS RENT A CAR","PERMISOS ESPECIALES DE IM","TURISMO","CON LUGAR","US$","47200.00"
"2019","2","ARRENDADORA DE VEHICULOS S. A. (AVESA)","AVIS RENT A CAR","PERMISOS ESPECIALES DE IM","TURISMO","CON LUGAR","US$","47200.00"
"2019","2","ARRENDADORA DE VEHICULOS S. A. (AVESA)","AVIS RENT A CAR","PERMISOS ESPECIALES DE IM","TURISMO","CON LUGAR","US$","11000.00"
"2019","2","ARRENDADORA DE VEHICULOS S. A. (AVESA)","AVIS RENT A CAR","PERMISOS ESPECIALES DE IM","TURISMO","CON LUGAR","US$","102000.00"
"2019","2","ARRENDADORA DE VEHICULOS S. A. (AVESA)","AVIS RENT A CAR","PERMISOS ESPECIALES DE IM","TURISMO","CON LUGAR","US$","290400.00"
"2019","2","EMBAJADA DEL  JAPON EN HONDURAS","HIDEKI GOTO","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS EMBAJADAS","CON LUGAR","US$","22700.00"
"2019","2","SECRETARIA DE SALUD","SECRETRIA DE SALUD  HOSPITAL DE ROATAN","DISPENSAS OFICIALES","DONACIONES SECTOR PUBLICO (Decreto 18-90)","CON LUGAR","US$","97716.09"
"2019","2","SECRETARIA DE SALUD","SECRETARIA DE SALUD  PROGRAMA AMPLIADO DE INMUNIZACIONES (PAI)","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","17310.27"
"2019","2","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","14738.00"
"2019","2","SILVER SEAFOOD S. DE R.L. DE C.V","SILVER SEAFOOD S. DE R.L. DE C.V","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","5026.33"
"2019","2","ROATAN ELECTRIC COMPANY, S. A.DE C. V., (RECO S.A. DE C. V.)","ROATAN ELECTRIC COMPANY, S. A.DE C. V., (RECO S.A. DE C. V.)","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","51014.97"
"2019","2","BAY ISLAND ELECTRIC SUPLY Y PLAZA MAR","BAY ISLAND ELECTRIC SUPLY Y PLAZA MAR","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","17272.99"
"2019","2","GENERAL CONCRETE SERVICES, S.A. DE C.V.","GENERAL  CONCRETE SERVICES, S.A. DE C.V.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","10374.74"
"2019","2","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","88471.00"
"2019","2","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","MARIA JOSE NEGREIRA","DISPENSAS OFICIALES","FUNCIONARIOS DEL BANCO CENTROAMERICANO DE INTEGRACION BCIE","CON LUGAR","US$","46800.00"
"2019","2","CENTRAL AMERICA SPINNING WORKS, S.A.","CENTRAL AMERICA SPINNING WORKS, S.A.","PERMISOS ESPECIALES DE IM","ZONAS LIBRES","CON LUGAR","US$","44006.00"
"2019","2","PROGRAMA DE LAS NACIONES UNIDAS  PARA EL DESARROLLO  PNUD","PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO  (PNUD) PROYECTO APOYO AL PROCESO DE DIALOGO NACIONAL Y AL FORTALECIMIENTO DE ESPACIOS DE DIALOGO INCLUSIVO PARA RESOLVER CONFLICTOS EN HONDURAS","DISPENSAS OFICIALES","PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO P.N.U.D.","CON LUGAR","US$","9904.00"
"2019","2","PROGRAMA DE LAS NACIONES UNIDAS  PARA EL DESARROLLO  PNUD","PROGRAMA DE LAS NACIONES UNIDAS  PARA EL DESARROLLO  PNU. PARA USO OFICINA ICT PNUD HONDURAS","DISPENSAS OFICIALES","PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO P.N.U.D.","CON LUGAR","US$","3727.00"
"2019","2","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","29576.47"
"2019","2","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","670.30"
"2019","2","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","887.49"
"2019","2","ALPHA SERVICES AND LOGISTICS S.A.","ALPHA SERVICES AND LOGISTICS S.A.","PERMISOS ESPECIALES DE IM","ZONAS LIBRES","CON LUGAR","US$","142619.74"
"2019","2","ASOCIACION SAN JOSE OBRERO","ASOCIACION SAN JOSE OBRERO","SOLICITUD DE VENTA DE VEH","VENTA PREVIO PAGO ONG","CON LUGAR","US$","19000.00"
"2019","2","BANCO CENTRAL DE HONDURAS   BCH","BANCO CENTRAL DE HONDURAS","DISPENSAS OFICIALES","BANCO CENTRAL","CON LUGAR","US$","890680.00"
"2019","2","CONSTRUCTORA QUEIROZ GALVAO S A.","CORREDOR LOGISTICO CARRETERA VILLA DE SAN ANTONIO-GOASCORAN SECCION II EL QUEBRACHAL-PUENTE SAN JUAN II-GOASCORAN","PERMISOS ESPECIALES DE RE","PERMISOS ESPECIALES DE REEXPORTACION CONSTRUCTORAS","CON LUGAR","US$","234507.64"
"2019","2","SOCIEDAD MERCANTIL CONSORCIO COPAN","CONSTRUCCION DEL PROYECTO DE REHABILITACION DE LA CARRETERA DE OCCIDENTE, UBICADA EN EL DEPARTAMENTO DE COPAN","PERMISOS ESPECIALES DE RE","PERMISOS ESPECIALES DE REEXPORTACION CONSTRUCTORAS","CON LUGAR","US$","113522.05"
"2019","2","SOCIEDAD MERCANTIL CONSORCIO COPAN","CONSTRUCCION DEL PROYECTO DE REHABILITACION DE LA CARRETERA DE OCCIDENTE, UBICADA EN EL DEPARTAMENTO DE COPAN","PERMISOS ESPECIALES DE RE","PERMISOS ESPECIALES DE REEXPORTACION CONSTRUCTORAS","CON LUGAR","US$","100443.20"
"2019","2","UNIDAD ADMINISTRADORA DE PROYECTOS SEFIN","INSTITUTO NACIONAL DE CONSERVACION Y DESARROLLO FORESTAL AREAS PROTEGIDAS Y VIDA SILVESTRE","SOLICITUD DE VENTA DE VEH","TRASPASO DE VEHICULO ADQUIRIDO CON DISPENSA OFICIAL LIBRE DE PAGO","CON LUGAR","US$","1457120.00"
"2019","2","GEOTERMICA PLATANARES S.A .DE C.V.  (GEOPLATANARES)","PROYECTO GEOTERMICA PLATANARES","DISPENSAS ESPECIALES","ENERGIA HIDROELECTRICA","CON LUGAR","US$","3794.00"
"2019","2","CONSORCIO CONSTRUCTORA ARENAL","PROYECTO HIDROELECTRICO ARENAL I Y II","PERMISOS ESPECIALES DE IM","MODIFICACIONES PERMISOS ESPECIALES DE IMPORTACIÓN TEMPORAL","CON LUGAR","US$","1063875.85"
"2019","2","ESCUELA AGRICOLA PANAMERICANA","ABEL GUILLERMO GERNAT VALLADARES","SOLICITUD DE VENTA DE VEH","ACLARATORIA SOLICITUD DE VENTA DE VEHÍCULOS","CON LUGAR","US$","51000.00"
"2019","2","BANCO INTERAMERICANO  DE DESARROLLO (BID)","JUAN MIGUEL VILLA LORA","SOLICITUD DE VENTA DE VEH","ACLARATORIA SOLICITUD DE VENTA DE VEHÍCULOS","CON LUGAR","US$","21460.00"
"2019","2","MOUNT DORA FARMS DE HONDURAS S. DE R.L","MOUNT DORA FARMS DE HONDURAS S. DE R.L","PERMISOS ESPECIALES DE IM","ACLARATORIA PERMISOS ESPECIALES DE IMPORTACIÓN TEMPORAL","CON LUGAR","US$","24600.00"
"2019","2","ASOCIACION DE VIDA ABUNDANTE DE HONDURAS","ASOCIACION DE VIDA ABUNDANTE DE HONDURAS","DISPENSAS ESPECIALES","MODIFICACIONES DISPENSAS ESPECIALES","CON LUGAR","US$","6158.02"
"2019","2","EMBAJADA DE MEXICO","JUAN BRAVO VELAZQUEZ","DISPENSAS OFICIALES","MODIFICACIONES DISPENSAS OFICIALES","CON LUGAR","US$","18300.00"
"2019","2","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","MODIFICACIONES DISPENSAS OFICIALES","CON LUGAR","US$","4685.10"
"2019","2","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","SHERYL SUZANNAH DUPUIS","DISPENSAS OFICIALES","MODIFICACIONES DISPENSAS OFICIALES","CON LUGAR","US$","3366.52"
"2019","2","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","CHRISTOPHER PATRICK MENDOZA","DISPENSAS OFICIALES","MODIFICACIONES DISPENSAS OFICIALES","CON LUGAR","US$","6115.40"
"2019","2","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DANIEL THOMAS GILBRIDE","DISPENSAS OFICIALES","MODIFICACIONES DISPENSAS OFICIALES","CON LUGAR","US$","5661.80"
"2019","2","FONDO DE LAS NACIONES UNIDAS PARA LA INFANCIA (UNICEF)","FONDO DE LAS NACIONES UNIDAS PARA LA INFANCIA (UNICEF HONDURAS)","DISPENSAS OFICIALES","MODIFICACIONES DISPENSAS OFICIALES","CON LUGAR","US$","10425.03"
"2019","2","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","ROBERT EMMETT MYERS","DISPENSAS OFICIALES","MODIFICACIONES DISPENSAS OFICIALES","CON LUGAR","US$","3942.51"
"2019","2","INGENIEROS CONSULTORES Y CONSTRUCTORES ELECTROMECANICOS- PROYECTOS ESPECIALES S.A. DE C.V.","CENTRO CIVICO GUBERNAMENTAL","DISPENSAS ESPECIALES","MODIFICACIONES DISPENSAS ESPECIALES","CON LUGAR","US$","43888.48"
"2019","2","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","CHRISTOPHER PATRICK MENDOZA","DISPENSAS OFICIALES","MODIFICACIONES DISPENSAS OFICIALES","CON LUGAR","US$","14871.00"
"2019","2","IGLESIA CATOLICA DE HONDURAS","ARQUIDIOCESIS DE TEGUCIGALPA","DISPENSAS ESPECIALES","MODIFICACIONES DISPENSAS ESPECIALES","CON LUGAR","US$","26996.05"
"2019","2","IGLESIA CATOLICA DE HONDURAS","ARQUIDIOCESIS DE TEGUCIGALPA","DISPENSAS ESPECIALES","MODIFICACIONES DISPENSAS ESPECIALES","CON LUGAR","US$","46443.21"
"2019","3","HONDURAN GREEN POWER CORPORATION S.A. DE C.V.","PROYECTO GENERACION DE ENERGIA ELECTRICA POR MEDIO DE COMBUSTIBLE BIOMASICO","DISPENSAS ESPECIALES","ENERGIA HIDROELECTRICA","CON LUGAR","US$","7173.34"
"2019","3","CORPORACION ISLEÑA, S DE R.L","CORPORACION ISLEÑA, S DE R.L","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","91420.00"
"2019","3","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","5748.00"
"2019","3","INGENIEROS CONSULTORES Y CONSTRUCTORES ELECTROMECANICOS- PROYECTOS ESPECIALES S.A. DE C.V.","CENTRO CIVICO GUBERNAMENTAL","DISPENSAS ESPECIALES","APP","CON LUGAR","US$","135829.07"
"2019","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","KENNY JACK GUZMAN","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","13410.00"
"2019","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","JOSE COVARRUBIAS JR","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","8027.06"
"2019","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","MARIELLA ELIZABETH RUIZ RODRIGUEZ","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","5723.50"
"2019","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","THEODORE LE BOUTILLIER GLEN IV","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","3299.60"
"2019","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","4843.21"
"2019","3","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","4916.74"
"2019","3","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","4916.74"
"2019","3","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","4916.74"
"2019","3","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","4916.74"
"2019","3","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","MARIO FERNANDO CERNA VASQUEZ","DISPENSAS OFICIALES","FUNCIONARIOS DEL BANCO CENTROAMERICANO DE INTEGRACION BCIE","CON LUGAR","US$","33000.00"
"2019","3","EMBAJADA DE LA REPUBLICA DE CHINA (TAIWAN)","EMBAJADA DE LA REPUBLICA DE  CHINA  TAIWAN","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","15964.67"
"2019","3","EMBAJADA DE LA REPUBLICA DE CHINA (TAIWAN)","CHAN, CHOU-FU","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","20500.00"
"2019","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","25858.10"
"2019","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","1270.30"
"2019","3","IGLESIA CATOLICA DE HONDURAS","PARROQUIA NUESTRA SEÑORA DE GUADALUPE, LA LIMA CORTES DIOCESIS DE SAN PEDRO SULA","DISPENSAS ESPECIALES","IGLESIA CATOLICA DE HONDURAS","CON LUGAR","US$","3115.53"
"2019","3","PROGRAMA DE LAS NACIONES UNIDAS  PARA EL DESARROLLO  PNUD","PARA USO DEL HEROICO Y BENEMERITO CUERPO DE BOMBEROS DE HONDURAS","DISPENSAS OFICIALES","PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO P.N.U.D.","CON LUGAR","US$","12198.49"
"2019","3","PROGRAMA DE LAS NACIONES UNIDAS  PARA EL DESARROLLO  PNUD","PROYECTO 00087688 APOYO  ESTRATEGICO  A  HONDUTEL","DISPENSAS OFICIALES","PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO P.N.U.D.","CON LUGAR","US$","30509.73"
"2019","3","GOLD RENTA CAR S DE R L DE C V","GOLD RENTA CAR S DE R L DE C V","PERMISOS ESPECIALES DE IM","TURISMO","CON LUGAR","US$","35700.00"
"2019","3","GOLD RENTA CAR S DE R L DE C V","GOLD RENTA CAR S DE R L DE C V","PERMISOS ESPECIALES DE IM","TURISMO","CON LUGAR","US$","61800.00"
"2019","3","ESCUELA AGRICOLA PANAMERICANA","ESCUELA AGRICOLA PANAMERICANA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","US$","32570.00"
"2019","3","ESCUELA AGRICOLA PANAMERICANA","ESCUELA AGRICOLA PANAMERICANA","DISPENSAS OFICIALES","ESCUELA AGRICOLA PANAMERICANA (EL ZAMORANO)","CON LUGAR","US$","30000.00"
"2019","3","BAY ISLAND ELECTRIC SUPLY Y PLAZA MAR","BAY ISLAND ELECTRIC SUPLY Y PLAZA MAR","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","17337.24"
"2019","3","SRI INC S.A.","SRI INC S.A.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","8922.80"
"2019","3","MARCAS MUNDIALES DE HONDURAS (ROATAN) S.A. DE C.V.","MARCAS MUNDIALES DE HONDURAS (ROTAN) S.A. DE C.V.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","18824.73"
"2019","3","ROATAN ELECTRIC COMPANY, S. A.DE C. V., (RECO S.A. DE C. V.)","ROATAN ELECTRIC COMPANY, S. A.DE C. V., (RECO S.A. DE C. V.)","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","17050.55"
"2019","3","ROATAN ELECTRIC COMPANY, S. A.DE C. V., (RECO S.A. DE C. V.)","ROATAN ELECTRIC COMPANY, S. A.DE C. V., (RECO S.A. DE C. V.)","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","260349.18"
"2019","3","COMERCIAL RAMIREZ S DE R.L","COMERCIAL RAMIREZ S DE R.L","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","43450.38"
"2019","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","GRETA LEWELLWYN GROMOVICH","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS EMBAJADAS","CON LUGAR","US$","21221.00"
"2019","3","FUERZA DE TAREA CONJUNTA BRAVO","FUERZA DE TAREA CONJUNTA BRAVO","DISPENSAS OFICIALES","FUERZA DE TAREA CONJUNTO BRAVO","CON LUGAR","US$","243672.88"
"2019","3","FUERZA DE TAREA CONJUNTA BRAVO","FUERZA DE TAREA CONJUNTA BRAVO","DISPENSAS OFICIALES","FUERZA DE TAREA CONJUNTO BRAVO","CON LUGAR","US$","192970.76"
"2019","3","FUERZA DE TAREA CONJUNTA BRAVO","FUERZA DE TAREA CONJUNTA BRAVO","DISPENSAS OFICIALES","FUERZA DE TAREA CONJUNTO BRAVO","CON LUGAR","US$","297939.02"
"2019","3","FUERZA DE TAREA CONJUNTA BRAVO","FUERZA DE TAREA CONJUNTA BRAVO","DISPENSAS OFICIALES","FUERZA DE TAREA CONJUNTO BRAVO","CON LUGAR","US$","533219.23"
"2019","3","SECRETARIA DE SALUD","HOSPITAL REGIONAL DE OCCIDENTE","DISPENSAS OFICIALES","DONACIONES SECTOR PUBLICO (Decreto 18-90)","CON LUGAR","US$","32611.85"
"2019","3","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","11817.68"
"2019","3","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","35403.17"
"2019","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE EMBAJADAS","CON LUGAR","US$","22450.00"
"2019","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE EMBAJADAS","CON LUGAR","US$","36200.00"
"2019","3","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA  OIRSA","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA OIRSA","DISPENSAS OFICIALES","ORGANISMO INTERNACIONAL REGIONAL DE SANIDAD AGROPECUARIA OIRSA","CON LUGAR","US$","16259.96"
"2019","3","LIVING WATER INTERNATIONAL","LIVING WATER INTERNATIONAL","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","33657.39"
"2019","3","LIVING WATER INTERNATIONAL","LIVING WATER INTERNATIONAL","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","94651.32"
"2019","3","ANTHONYS KEY HOTEL CORPORATION S.A. DE C.V.","ANTHONYS KEY HOTEL CORPORATION S.A. DE C.V.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","30218.34"
"2019","3","TGI DIVING SUPPLIES, S. DE R.L","TGI DIVING SUPPLIES, S. DE R.L","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","19445.93"
"2019","3","GENERAL CONCRETE SERVICES, S.A. DE C.V.","GENERAL  CONCRETE SERVICES, S.A. DE C.V.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","68448.81"
"2019","3","EMBAJADA DE BRASIL","FRANCISCO CHAGAS CATUNDA RESENDE","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS EMBAJADAS","CON LUGAR","US$","23200.00"
"2019","3","IGLESIA CATOLICA DE HONDURAS","DIOCESIS  DE COMAYAGUA CENTRO MEDICO SAN BENITO JOSE","DISPENSAS ESPECIALES","IGLESIA CATOLICA DE HONDURAS","CON LUGAR","US$","32719.52"
"2019","3","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","LA ASOCIACION  CAPACITACION., EDUCACION PRODUCCION, UNIFICACION, DESARROLLO, Y ORGANIZACION","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","12044.75"
"2019","3","ELDON S, S.A DE C.V.","ELDON S, S.A DE C.V.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","40279.55"
"2019","3","PALMEROLA INTERNATIONAL AIRPORT S.A DE C.V (PIA S.A DE C.V).","PALMEROLA INTERNATIONAL AIRPORT S.A DE C.V (PIA S.A DE C.V).","DISPENSAS ESPECIALES","APP","CON LUGAR","US$","92695.97"
"2019","3","PALMEROLA INTERNATIONAL AIRPORT S.A DE C.V (PIA S.A DE C.V).","PALMEROLA INTERNATIONAL AIRPORT S.A DE C.V (PIA S.A DE C.V).","DISPENSAS ESPECIALES","APP","CON LUGAR","US$","126613.28"
"2019","3","PALMEROLA INTERNATIONAL AIRPORT S.A DE C.V (PIA S.A DE C.V).","PALMEROLA INTERNATIONAL AIRPORT S.A DE C.V (PIA S.A DE C.V).","DISPENSAS ESPECIALES","APP","CON LUGAR","US$","15756.48"
"2019","3","ROATAN IMPORTS S.A. DE C.V.","ROATAN IMPORTS S.A. DE C.V.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","28734.25"
"2019","3","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","ROLANDO SAMIR ROMERO BLANCO","DISPENSAS OFICIALES","FUNCIONARIOS DEL BANCO CENTROAMERICANO DE INTEGRACION BCIE","CON LUGAR","US$","64000.00"
"2019","3","SIELSOL S DE R.L.","SIELSOL  S. DE R.L.","DISPENSAS ESPECIALES","ENEGIA SOLAR","CON LUGAR","US$","40795046.90"
"2019","3","SIELSOL S DE R.L.","SIELSOL  S. DE R.L.","DISPENSAS ESPECIALES","ENEGIA SOLAR","CON LUGAR","US$","47459542.96"
"2019","3","HAZAMA ANDO CORPORATION","THE PROJECT FOR IMPROVEMENT AND EXTENSION OF WATER SUPPLY SYSTEM IN COMAYAGUA CITY, Y O PROYECTO PLANTA DE COMAYAGUA","DISPENSAS ESPECIALES","CONSTRUCTORAS (CONVENIO)","CON LUGAR","US$","572614.27"
"2019","3","EMBAJADA DE LA REPUBLICA DE CHINA (TAIWAN)","JEN HUI  TSENG","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS EMBAJADAS","CON LUGAR","US$","41000.00"
"2019","3","EMBAJADA DE LA REPUBLICA DE CHINA (TAIWAN)","LIN SHYH-SHIUN","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","20500.00"
"2019","3","EMBAJADA DE LA REPUBLICA DE CHINA (TAIWAN)","HUANG, KUO-LIN","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","20500.00"
"2019","3","PALMEROLA INTERNATIONAL AIRPORT S.A DE C.V (PIA S.A DE C.V).","PALMEROLA INTERNATIONAL AIRPORT S.A DE C.V (PIA S.A DE C.V).","DISPENSAS ESPECIALES","APP","CON LUGAR","US$","63820.85"
"2019","3","ORGANIZACION DE LAS NACIONES UNIDAS PARA LA ALIMENTACION Y LA AGRICULTURA (FAO)","ORGANIZACION DE LAS NACIONES UNIDAS PARA LA ALIMENTACION Y LA AGRICULTURA (FAO)","DISPENSAS OFICIALES","ORGANIZACION DE LAS NACIONES UNIDAS PARA LA AGRICULTURA Y LA ALIMENTACION (FAO)","CON LUGAR","US$","94400.00"
"2019","3","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","10671.75"
"2019","3","CORPORACION MINISTERIOS EVANGELISTICOS INTERNACIONALES INC","CORPORACION MINISTERIOS EVANGELISTICOS INTERNACIONALES INC","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","251162.18"
"2019","3","ASOCIACION HONDUREÑA DE LUCHA CONTRA EL CANCER","CENTRO DE CANCER EMMA ROMERO DE CALLEJAS","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","14750.00"
"2019","3","ARRENDADORA DE VEHICULOS S. A. (AVESA)","AVIS RENT A CAR","PERMISOS ESPECIALES DE IM","TURISMO","CON LUGAR","US$","22000.00"
"2019","3","AGENCIA SUIZA PARA EL DESARROLLO Y LA COOPERACION (COSUDE)","COOPERACIÓN SUIZA AL DESARROLLO   COSUDE","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","US$","26300.00"
