"Ano","Mes","Solicitante","Beneficiario","Tipo_Solicitante","Sub_Tipo_Dispensa","Resolucion","Moneda","Valor_CIF_Suma"
"2015","2","ORGANIZACION DE LAS NACIONES UNIDAS PARA LA ALIMENTACION Y LA AGRICULTURA (FAO)","ALCALDIA MUNICIPAL VICTORIA YORO","SOLICITUD DE VENTA DE VEH","REVOCATORIAS","CON LUGAR","US$","19700.00"
"2015","2","ORGANIZACION DE LAS NACIONES UNIDAS PARA LA ALIMENTACION Y LA AGRICULTURA (FAO)","ORGANIZACION DE LAS NACIONES UNIDAS PARA LA ALIMENTACION Y LA AGRICULTURA (FAO)","SOLICITUD DE VENTA DE VEH","REVOCATORIAS","CON LUGAR","LPS","396000.00"
"2015","2","AGENCIA ESPAÑOLA DE COOPERACION INTERNACIONAL PARA EL DESARROLLO (AECID)","AGENCIA ESPAÑOLA DE COOPERACION  INTERNACIONAL PARA EL DESARROLLO CENTRO CULTURAL DE ESPAÑA AECID","SOLICITUD DE VENTA DE VEH","REVOCATORIAS","CON LUGAR","US$","15000.00"
"2015","3","EMBAJADA DE LA REPUBLICA DE CHINA (TAIWAN)","CHEN TSENG","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS EMBAJADAS","CON LUGAR","US$","38000.00"
"2015","3","INVERZE RENT A CAR S. DE R.L. DE C.V.","INVERZE RENT A CAR S DE R.L","SOLICITUD DE VENTA DE VEH","VENTA PREVIO PAGO ARRENDADORAS","CON LUGAR","US$","17410.00"
"2015","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","472.14"
"2015","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","ELIZABETH ALBIN MEZA","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","5102.00"
"2015","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","ELIZABETH ALBIN MEZA","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","31492.00"
"2015","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","24500.00"
"2015","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","798588.44"
"2015","3","UNIDAD ADMINISTRADORA DE PROYECTOS DE LA SECRETARIA DE ESTADO EN EL DESPACHO DE FINANZAS","PROGRAMA MULTISECTORIAL DE EMERGENCIA FORTALECIMIENTO FISCAL Y EQUIDAD SOCIAL","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","102000.00"
"2015","3","IGLESIA CRISTIANA PUNTO DE IMPACTO","IGLESIA CRISTIANA PUNTO DE IMPACTO","SOLICITUD DE VENTA DE VEH","VENTA PREVIO PAGO","CON LUGAR","US$","30000.00"
"2015","3","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","LPS","718389.00"
"2015","3","IGLESIA DE DIOS EN HONDURAS","IGLESIA  DE DIOS EN HONDURAS","DISPENSAS ESPECIALES","CONFRATERNIDAD EVANGELICA","CON LUGAR","US$","33239.17"
"2015","3","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","MARGIE ZORAYA GODOY BONILLA","SOLICITUD DE VENTA DE VEH","VENTA PARA FUNCIONARIOS DEL BCIE","CON LUGAR","US$","25500.00"
"2015","3","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","ANALIA MORALES BUESO","DISPENSAS OFICIALES","FUNCIONARIOS DEL BANCO CENTROAMERICANO DE INTEGRACION BCIE","CON LUGAR","US$","25995.00"
"2015","3","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","LUIS CARLOS RIVAS GARCIA","DISPENSAS OFICIALES","FUNCIONARIOS DEL BANCO CENTROAMERICANO DE INTEGRACION BCIE","CON LUGAR","US$","26900.00"
"2015","3","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","VICTOR ANGEL FUENTES LARA","DISPENSAS OFICIALES","FUNCIONARIOS DEL BANCO CENTROAMERICANO DE INTEGRACION BCIE","CON LUGAR","US$","55000.00"
"2015","3","LA MISION BAUTISTA   DENTAL DE HONDURAS","ASOCIACION  MISION BAUTISTA  MEDICO  DENTAL INTETRNACIONAL","SOLICITUD DE VENTA DE VEH","VENTA IGLESIAS PREVIO PAGO","CON LUGAR","US$","18000.00"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","1395054.82"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","688014.41"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PROYECTO SOLAR NACAOME II AGUA FRIA","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","33472.86"
"2015","3","ESCUELA AGRICOLA PANAMERICANA","ESCUELA AGRICOLA PANAMERICANA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","US$","20151.64"
"2015","3","ESCUELA AGRICOLA PANAMERICANA","ESCUELA AGRICOLA PANAMERICANA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","US$","16800.00"
"2015","3","NORTH SHORE DEVELOPMENT COMPANY S.A","NORTH SHORE DEVELOPMENT COMPANY S.A","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","314148.70"
"2015","3","ROATAN CRUISE TERMINAL S.A DE C.V","ROATAN CRUISE TERMINAL S.A DE C.V","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","6398.68"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","15954278.40"
"2015","3","FUERZA DE TAREA CONJUNTA BRAVO","FUERZA DE TAREA CONJUNTA BRAVO","DISPENSAS OFICIALES","FUERZA DE TAREA CONJUNTO BRAVO","CON LUGAR","US$","296933.10"
"2015","3","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","19700.75"
"2015","3","INVERSIONES CORPORATIVAS DEL PACIFICO S.A","JICARAL HOTEL BAR & GRILL","DISPENSAS ESPECIALES","INCENTIVOS AL TURISMO","CON LUGAR","US$","30097.95"
"2015","3","NUESTROS PEQUEÑOS HERMANOS","NUESTROS PEQUEÑOS HERMANOS","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","10796.00"
"2015","3","WILFREDO SIERCKE NAVARRETE","WILFREDO SIERCKE NAVARRETE","DISPENSAS ESPECIALES","PENSIONADOS Y RENTISTAS","CON LUGAR","US$","33631.89"
"2015","3","ESCUELA AGRICOLA PANAMERICANA","ESCUELA AGRICOLA PANAMERICANA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","US$","13400.00"
"2015","3","FUNDACION UNIENDO AMERICA DE HONDURAS","FUNDACION UNIENDO AMERICA DE HONDURAS","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","8299.05"
"2015","3","IGLESIA CATOLICA DE HONDURAS","DIOCESIS DE YORO PARROQUIA SAN JORGE DE OLANCHITO","DISPENSAS ESPECIALES","IGLESIA CATOLICA DE HONDURAS","CON LUGAR","US$","20700.00"
"2015","3","IGLESIA CATOLICA DE HONDURAS","ARQUIDIOCESIS DE TEGUCIGALPA PARROQUIA SAN JOSE OBRERO","DISPENSAS ESPECIALES","IGLESIA CATOLICA DE HONDURAS","CON LUGAR","US$","25100.00"
"2015","3","IGLESIA CATOLICA DE HONDURAS","ARQUIDIOCESIS DE TEGUCIGALPA SEMINARIO MAYOR NUESTRA SEÑORA DE SUYAPA","DISPENSAS ESPECIALES","IGLESIA CATOLICA DE HONDURAS","CON LUGAR","US$","32600.00"
"2015","3","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","33532.50"
"2015","3","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","5667.50"
"2015","3","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA  COCESNA","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA COCESNA","DISPENSAS OFICIALES","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA COCESNA","CON LUGAR","US$","16244.49"
"2015","3","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA  COCESNA","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA COCESNA","DISPENSAS OFICIALES","CORPORACION CENTROAMERICANA DE SERVICIOS DE NAVEGACION AEREA COCESNA","CON LUGAR","US$","1600.00"
"2015","3","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","24736.00"
"2015","3","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","4840.00"
"2015","3","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","8326.00"
"2015","3","COMPAÑIA HONDUREÑA DE ENERGIA SOLAR S.A DE C.V (COHESSA)","SOLAR FOTOVOLTAICO VALLE","DISPENSAS ESPECIALES","ENEGIA SOLAR","APROBACION PARCIAL","US$","8767010.67"
"2015","3","INSTITUTO INTERAMERICANO DE COOPERACION PARA LA AGRICULTURA (IICA)","INSTITUTO INTERAMERICANO DE COOPERACION PARA LA AGRICULTURA ( IICA)","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","LPS","261807.00"
"2015","3","GENERADORES SOLARES S.A (GESOLSA)","ENERGIA SOLAR FOTOVOLTAICA ""EL POLLITO""","DISPENSAS ESPECIALES","ENEGIA SOLAR","CON LUGAR","US$","471644.00"
"2015","3","FUERZA DE TAREA CONJUNTA BRAVO","FUERZA DE TAREA CONJUNTA BRAVO","DISPENSAS OFICIALES","FUERZA DE TAREA CONJUNTO BRAVO","CON LUGAR","US$","6462158.00"
"2015","3","MECANISMOS DE ENERGÍA RENOVABLE S.A. DE C.V. (MECER)","PROYECTO SOLAR DEL SUR","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","270552.63"
"2015","3","MECANISMOS DE ENERGÍA RENOVABLE S.A. DE C.V. (MECER)","PROYECTO SOLAR DEL SUR","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","3298420.00"
"2015","3","EMBAJADA DE CHILE","EMBAJADA DE CHILE","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","39000.00"
"2015","3","ENERGIA CINCO ESTRELLAS S.A DE C.V. (ECSA)","ENERGIA CINCO ESTRELLAS S.A DE C.V. (ECSA DE C.V.)","DISPENSAS ESPECIALES","ENEGIA SOLAR","CON LUGAR","US$","1805144.01"
"2015","3","MAYA COLONIAL, SOCIEDAD ANONIMA DE CAPITAL VARIABLE","HOTEL MAYA COLONIAL, S.A. DE C.V.","DISPENSAS ESPECIALES","INCENTIVOS AL TURISMO","CON LUGAR","US$","7331.40"
"2015","3","HAZAMA ANDO CORPORATION","THE PROJECT FOR RESTORATION OF THE DEMOCRACIA BRIDGE","PERMISOS ESPECIALES DE RE","PERMISOS ESPECIALES DE REEXPORTACION CONSTRUCTORAS","CON LUGAR","US$","70665.37"
"2015","3","HAZAMA ANDO CORPORATION","THE PROJECT FOR RESTORATION OF THE DEMOCRACIA BRIDGE","PERMISOS ESPECIALES DE RE","PERMISOS ESPECIALES DE REEXPORTACION CONSTRUCTORAS","CON LUGAR","US$","1309154.77"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","777915.08"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","69900.00"
"2015","3","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","BANCO CENTROAMERICANO DE INTEGRACION ECONOMICA","DISPENSAS OFICIALES","BANCO CENTROAMERICANO DE INTEGRACION BCIE","CON LUGAR","US$","3838.69"
"2015","3","AGENCIA DE COOPERACION INTERNACIONAL DEL JAPON (JICA)","AGENCIA DE COOPERACION INTERNACIONAL DEL JAPON JICA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","US$","24000.00"
"2015","3","MAYA COLONIAL, SOCIEDAD ANONIMA DE CAPITAL VARIABLE","HOTEL MAYA COLONIAL, S.A. DE C.V.","DISPENSAS ESPECIALES","INCENTIVOS AL TURISMO","CON LUGAR","US$","15830.00"
"2015","3","MAYA COLONIAL, SOCIEDAD ANONIMA DE CAPITAL VARIABLE","HOTEL MAYA COLONIAL, S.A. DE C.V.","DISPENSAS ESPECIALES","INCENTIVOS AL TURISMO","CON LUGAR","US$","83713.00"
"2015","3","ELDON S, S.A DE C.V.","ELDON S, S.A DE C.V.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","261955.21"
"2015","3","SOCIEDAD INVERSIONES M & M S.A.","INVERSIONES M & M S.A.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","38403.80"
"2015","3","ROATÁN CRUISE TERMINAL S.A. DE C.V.","ROATAN CRUISE TERMINAL S.A DE C.V","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","12051.06"
"2015","3","PRISTINE BAY HOTEL DEVELOPMENT GROUP S.A","PRISTINE BAY HOTEL DEVELOPMENT GROUP S.A","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","21035.24"
"2015","3","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","51534.56"
"2015","3","GENERADORES SOLARES S.A (GESOLSA)","ENERGIA SOLAR FOTOVOLTAICA ""EL POLLITO""","DISPENSAS ESPECIALES","ENEGIA SOLAR","CON LUGAR","US$","1985328.00"
"2015","3","GENERADORES SOLARES S.A (GESOLSA)","ENERGIA SOLAR FOTOVOLTAICA ""EL POLLITO""","DISPENSAS ESPECIALES","ENEGIA SOLAR","CON LUGAR","US$","368794.80"
"2015","3","MECANISMOS DE ENERGÍA RENOVABLE S.A. DE C.V. (MECER)","PROYECTO SOLAR DEL SUR","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","1649210.00"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PROYECTO SOLAR NACAOME II AGUA FRIA","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","1934887.00"
"2015","3","FUERZA DE TAREA CONJUNTA BRAVO","FUERZA DE TAREA CONJUNTA BRAVO","DISPENSAS OFICIALES","FUERZA DE TAREA CONJUNTO BRAVO","CON LUGAR","US$","158119.46"
"2015","3","GREEN GLOBAL INVESTMENT","GREEN GLOBAL INVESTMENT","PERMISOS ESPECIALES DE IM","VARIOS","CON LUGAR","US$","35600.00"
"2015","3","FUNDACION UNIENDO AMERICA DE HONDURAS","FUNDACION UNIENDO AMERICA DE HONDURAS","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","34000.00"
"2015","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","107025.86"
"2015","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","140527.83"
"2015","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","ELIZABETH ALBIN MEZA","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","1984.51"
"2015","3","ASOCIACION PROYECTO ALDEA GLOBAL  PAG","ASOCIACION PROYECTO ALDEA  GLOBAL  PAG","SOLICITUD DE VENTA DE VEH","VENTA IGLESIAS PREVIO PAGO","CON LUGAR","US$","15000.00"
"2015","3","MERENDON POWER PLANT, S.A. DE C.V.","PROYECTO MERENDON POWER PLANT","DISPENSAS ESPECIALES","ENERGIA HIDROELECTRICA","CON LUGAR","US$","2839241.60"
"2015","3","SRI INC S.A.","SRI INC S.A.","DISPENSAS ESPECIALES","ZOLITUR","CON LUGAR","US$","22918.36"
"2015","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","ALBERT JAMES MARCKWARDT","DISPENSAS OFICIALES","DIPLOMATICOS Y FUNCIONARIOS DE EMBAJADAS","CON LUGAR","US$","4310.88"
"2015","3","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","EMBAJADA DE LOS ESTADOS UNIDOS DE AMERICA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","98.33"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","158090.50"
"2015","3","ARRENDADORA DE VEHICULOS S. A. (AVESA)","ARRENDADORA DE VEHICULOS S.A. (AVESA)","SOLICITUD DE VENTA DE VEH","VENTA PREVIO PAGO ARRENDADORAS","CON LUGAR","US$","17700.00"
"2015","3","ARRENDADORA DE VEHICULOS S. A. (AVESA)","AVIS RENT A CAR","SOLICITUD DE VENTA DE VEH","VENTA PREVIO PAGO ARRENDADORAS","CON LUGAR","US$","9850.00"
"2015","3","ARRENDADORA DE VEHICULOS S. A. (AVESA)","AVIS RENT A CAR","SOLICITUD DE VENTA DE VEH","VENTA PREVIO PAGO ARRENDADORAS","CON LUGAR","US$","10600.00"
"2015","3","SUNEDISON INTERNATIONAL CONSTRUCTION LLC, SUCURSAL HONDURAS","GRANJA SOLAR DE CHOLUTECA II SERSA","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","2150000.00"
"2015","3","SUNEDISON INTERNATIONAL CONSTRUCTION LLC, SUCURSAL HONDURAS","PROYECTO GRANJA SOLAR PACIFICO I","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","9104084.00"
"2015","3","SUNEDISON INTERNATIONAL CONSTRUCTION LLC, SUCURSAL HONDURAS","PROYECTO GRANJA SOLAR CHOLUTECA I SERSA","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","5753858.00"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PROYECTO SOLAR NACAOME II AGUA FRIA","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","83735.00"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PROYECTO SOLAR NACAOME II AGUA FRIA","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","824412.00"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PROYECTO SOLAR NACAOME II AGUA FRIA","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","4650537.64"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PROYECTO SOLAR NACAOME II AGUA FRIA","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","18500.00"
"2015","3","PRODUCCIONES DE ENERGIA SOLAR Y DEMAS RENOVABLES S.A DE C.V (PRODERSSA)","PROYECTO SOLAR NACAOME II AGUA FRIA","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","51000.00"
"2015","3","MECANISMOS DE ENERGÍA RENOVABLE S.A. DE C.V. (MECER)","PROYECTO SOLAR DEL SUR","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","1810974.97"
"2015","3","GILDAN ACTIVEWEAR HONDURAS TEXTILE COMPANY","GILDAN ACTIVEWEAR HONDURAS TEXTILE COMPANY","PERMISOS ESPECIALES DE IM","ZONAS LIBRES","CON LUGAR","US$","101305.00"
"2015","3","ENERGIA CINCO ESTRELLAS S.A DE C.V. (ECSA)","ENERGIA CINCO ESTRELLAS S.A DE C.V. (ECSA DE C.V.)","DISPENSAS ESPECIALES","ENEGIA SOLAR","CON LUGAR","US$","973468.88"
"2015","3","ASOCIACION CADENA DE AMOR","ASOCIACION CADENA DE AMOR","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","106117.42"
"2015","3","EMBAJADA DE LA REPUBLICA DE CHINA (TAIWAN)","LIN YI-CHENG (OSCAR)","SOLICITUD DE VENTA DE VEH","VENTA LIBRE FUNCIONARIOS EMBAJADAS","CON LUGAR","LPS","474465.00"
"2015","3","SUNEDISON INTERNATIONAL CONSTRUCTION LLC, SUCURSAL HONDURAS","PROYECTO GRANJA SOLAR CHOLUTECA I SERSA","DISPENSAS ESPECIALES","HIDROELECTRICA PARA AUTOCONSUMO","CON LUGAR","US$","130318.44"
"2015","3","HIDROELECTRICA ""EL VOLCAN, S.A. DE C.V. (HIDROVOLCAN)","PROYECTO HIDROELECTRICO ""EL TORNILLITO""","PERMISOS ESPECIALES DE IM","HIDROELECTRICAS","CON LUGAR","US$","235000.00"
"2015","3","ALCALDIA MUNICIPAL SAN NICOLAS, SANTA BARBARA","ALCALDIA MUNICIPAL SAN NICOLAS, SANTA BARBARA","DISPENSAS OFICIALES","SECTOR PUBLICO COMPRAS 2013","CON LUGAR","US$","719711.01"
"2015","3","HIDROELECTRICA ""EL VOLCAN, S.A. DE C.V. (HIDROVOLCAN)","PROYECTO HIDROELECTRICO ""EL TORNILLITO""","PERMISOS ESPECIALES DE IM","HIDROELECTRICAS","CON LUGAR","US$","235000.00"
"2015","3","ESCUELA AGRICOLA PANAMERICANA","ESCUELA AGRICOLA PANAMERICANA","DISPENSAS OFICIALES","ESCUELA AGRICOLA PANAMERICANA (EL ZAMORANO)","CON LUGAR","US$","19900.00"
"2015","3","PROGRAMA MUNDIAL DE ALIMENTOS PMA","PROGRAMA MUNDIAL DE ALIMENTOS  PMA","DISPENSAS OFICIALES","FAO/PMA","CON LUGAR","US$","144367.50"
"2015","3","UNION EUROPEA","PROYECTO ELABORACIÓN E IMPLEMENTACIÓN DE PLANES DE MANEJO DE LAS MICROCUENCAS PRIORIZADAS EN EL MUNICIPIO DE SANTIAGO PURINGLA, CONTRATO DE SUBVENCIÓN NO. DCI-ALA 2014 338-889","DISPENSAS OFICIALES","UNION EUROPEA","CON LUGAR","US$","3118.21"
"2015","3","ORGANIZACION DE LAS NACIONES UNIDAS PARA LA ALIMENTACION Y LA AGRICULTURA (FAO)","ORGANIZACION DE LAS NACIONES UNIDAS PARA LA ALIMENTACION Y LA AGRICULTURA (FAO)","DISPENSAS OFICIALES","FAO/PMA","CON LUGAR","US$","3310.51"
"2015","3","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","11933.00"
"2015","3","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","EMBAJADA DE LA SOBERANA ORDEN MILITAR HOSPITALARIA DE MALTA","DISPENSAS OFICIALES","EMBAJADAS","CON LUGAR","US$","8649.00"
"2015","3","ESCUELA AGRICOLA PANAMERICANA","ESCUELA AGRICOLA PANAMERICANA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","LPS","265608.00"
"2015","3","ESCUELA AGRICOLA PANAMERICANA","ESCUELA AGRICOLA PANAMERICANA","SOLICITUD DE VENTA DE VEH","VENTA LIBRE ORGANISMOS INTERNACIONALES","CON LUGAR","LPS","91344.00"
"2015","3","LA ASOCIACION  CAPACITACION EDUCACION, PRODUCCION, UNIFICACION, DESARROLLO, ORGANIZACION    CEPUDO","CEPUDO","DISPENSAS ESPECIALES","ORGANIZACIONES SIN FINES DE LUCRO/ DONACIONES","CON LUGAR","US$","51580.85"
